"time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","precipType","temperatureHigh","temperatureHighTime","temperatureLow","temperatureLowTime","apparentTemperatureHigh","apparentTemperatureHighTime","apparentTemperatureLow","apparentTemperatureLowTime","dewPoint","humidity","pressure","windSpeed","windGust","windGustTime","windBearing","cloudCover","uvIndex","uvIndexTime","visibility","ozone","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","country","province","date","precipAccumulation"
1584255600,"Light rain until afternoon, starting again overnight.","rain",1584282120,1584325200,0.74,0.2317,0.6617,1584284340,0.95,"rain",11.04,1584307620,6.92,1584370800,10.76,1584307620,3.91,1584370800,5.76,0.74,1015.1,6.47,12.56,1584270120,230,0.63,4,1584303120,16.056,379.9,9.02,1584287940,11.04,1584307620,5.77,1584287160,10.76,1584307620,"US","Grand Princess",2020-03-15,NA
1584342000,"Light rain in the morning and overnight.","rain",1584368400,1584411600,0.78,0.1937,1.0418,1584424800,0.89,"rain",10.9,1584406800,7.56,1584450000,10.62,1584406800,5.82,1584450000,5,0.77,1014.1,3.31,6.69,1584376620,97,0.59,4,1584391380,16.093,398.9,6.91,1584373020,10.9,1584406800,3.87,1584372600,10.62,1584406800,"US","Grand Princess",2020-03-16,NA
1584428400,"Light rain in the morning.","rain",1584454740,1584498060,0.81,0.2532,1.3288,1584445080,0.71,"rain",11.02,1584492780,9.17,1584540060,10.74,1584492780,7.25,1584543600,5.51,0.76,1015.2,2.55,4.35,1584442620,165,0.51,4,1584476220,16.089,394.9,7.56,1584450000,11.02,1584492780,5.82,1584450000,10.74,1584492780,"US","Grand Princess",2020-03-17,NA
1583395200,"Mostly cloudy throughout the day.","partly-cloudy-day",1583418600,1583459460,0.37,0.0111,0.0392,1583413560,0.03,"rain",13.63,1583449380,1,1583502720,13.35,1583449380,-0.18,1583503680,-5.38,0.47,1017.5,2.01,4.09,1583417700,66,0.58,2,1583439900,16.093,350.7,-1.48,1583417040,13.63,1583449380,-4.87,1583416980,13.35,1583449380,"US","Grant County, WA",2020-03-05,NA
1583481600,"Light rain overnight.","rain",1583504880,1583545920,0.4,0.0319,0.2426,1583564400,0.44,"rain",14.2,1583535480,5.16,1583590320,13.92,1583535480,3.35,1583596800,-0.21,0.59,1011.6,2.06,5.43,1583534280,161,0.72,2,1583524860,16.093,357.6,1,1583502720,14.2,1583535480,-0.18,1583503680,13.92,1583535480,"US","Grant County, WA",2020-03-06,NA
1583568000,"Light rain in the morning.","rain",1583591160,1583632440,0.44,0.2811,1.4521,1583572200,0.89,"rain",10.98,1583619060,-1.26,1583676600,10.82,1583619360,-2.9,1583675580,1.6,0.72,1009.1,2.94,5.38,1583628660,214,0.68,2,1583611800,15.835,382.3,1.86,1583650800,10.98,1583619060,0.48,1583650800,10.82,1583619360,"US","Grant County, WA",2020-03-07,NA
1583654400,"Partly cloudy throughout the day.","partly-cloudy-day",1583677440,1583718900,0.48,0.0156,0.0481,1583722020,0.07,"rain",10.9,1583708040,-1.94,1583762880,10.63,1583707800,-5.04,1583762400,-4.59,0.57,1017,1.49,3.78,1583699580,244,0.46,2,1583698380,16.093,414.2,-1.26,1583676600,10.9,1583708040,-2.9,1583675580,10.63,1583707800,"US","Grant County, WA",2020-03-08,NA
1583737200,"Clear throughout the day.","clear-day",1583763720,1583805360,0.52,0.0161,0.0483,1583748180,0.08,"rain",11.66,1583794560,-2.68,1583834640,11.39,1583794500,-4.55,1583833500,-5.96,0.52,1023.1,1.91,4.45,1583796180,349,0.18,3,1583784540,16.093,391.3,-1.94,1583762880,11.66,1583794560,-5.04,1583762400,11.39,1583794500,"US","Grant County, WA",2020-03-09,NA
1584194400,"Humid and mostly cloudy throughout the day.","partly-cloudy-day",1584217800,1584261180,0.72,0.0025,0.0067,1584276660,0.08,"rain",29.94,1584242100,24.56,1584288000,32.47,1584241320,25.61,1584288060,21.66,0.73,1012,2.84,5.36,1584250740,65,0.57,8,1584238620,16.093,269.3,24.53,1584197700,29.94,1584242100,25.56,1584197700,32.47,1584241320,"US","Guam",2020-03-15,NA
1584280800,"Possible drizzle overnight.","rain",1584304140,1584347580,0.75,0.0356,0.3491,1584363600,0.35,"rain",29.73,1584323220,25.21,1584374580,33.36,1584323760,26.42,1584374820,22.61,0.78,1013.4,3.26,7.52,1584331680,47,0.55,8,1584321300,15.833,263,24.56,1584288000,29.73,1584323220,25.61,1584288060,33.36,1584323760,"US","Guam",2020-03-16,NA
1584367200,"Humid and mostly cloudy throughout the day.","rain",1584390480,1584433980,0.78,0.0711,0.3515,1584367200,0.57,"rain",30.13,1584410460,25.29,1584458580,34.88,1584410220,26.37,1584462900,23.43,0.8,1014.3,3.16,7.93,1584446640,76,0.8,7,1584413400,16.086,255.9,25.21,1584374580,30.13,1584410460,26.42,1584374820,34.88,1584410220,"US","Guam",2020-03-17,NA
1583643600,"Clear throughout the day.","clear-day",1583666880,1583708820,0.47,0.0173,0.058,1583722020,0.04,"snow",16.1,1583697000,2.84,1583749020,15.82,1583697000,1.05,1583749980,-5.34,0.46,1032,2.75,6.73,1583704140,242,0,5,1583687580,16.093,337.8,-1.43,1583667060,16.1,1583697000,-3.65,1583662140,15.82,1583697000,"US","Harford County, MD",2020-03-08,0.1
1583726400,"Clear throughout the day.","clear-day",1583753220,1583795280,0.51,0.021,0.0568,1583748240,0.03,"rain",21.98,1583783220,9.99,1583833920,21.7,1583783220,10.26,1583833920,0.39,0.5,1028.5,2.71,6.54,1583770500,209,0.11,5,1583774220,16.093,333.6,2.84,1583749020,21.98,1583783220,1.05,1583749980,21.7,1583783220,"US","Harford County, MD",2020-03-09,NA
1583388000,"Partly cloudy throughout the day.","rain",1583412180,1583454300,0.36,0.0266,0.1822,1583388000,0.25,"rain",23.59,1583445540,10.13,1583492520,23.31,1583445540,10.4,1583492520,8.96,0.64,1021.6,4.18,10.33,1583434200,348,0.49,7,1583433900,16.093,291.2,12.27,1583405640,23.59,1583445540,12.54,1583405640,23.31,1583445540,"US","Harris County, TX",2020-03-05,NA
1583474400,"Clear throughout the day.","clear-day",1583498520,1583540700,0.4,0.0255,0.0584,1583536980,0.03,"rain",23.31,1583531880,8.49,1583572320,23.03,1583531880,7.37,1583578620,-1.3,0.36,1030.1,3.02,12.48,1583506680,21,0.12,8,1583519880,16.093,293,10.13,1583492520,23.31,1583531880,10.4,1583492520,23.03,1583531880,"US","Harris County, TX",2020-03-06,NA
1583560800,"Mostly cloudy throughout the day.","partly-cloudy-day",1583584860,1583627160,0.44,0.0218,0.0558,1583620320,0.05,"rain",17.91,1583604060,9.15,1583661540,17.63,1583604060,8.54,1583661540,5.83,0.63,1029.5,3.03,10.27,1583592120,97,0.38,5,1583607480,16.093,290.7,8.49,1583572320,17.91,1583604060,7.37,1583578620,17.63,1583604060,"US","Harris County, TX",2020-03-07,NA
1583647200,"Clear throughout the day.","clear-day",1583671200,1583713620,0.48,0.0173,0.0534,1583721960,0.08,"rain",22.21,1583694300,16.36,1583749860,21.93,1583694300,16.99,1583749860,12.38,0.8,1026.2,4.2,12.76,1583726400,122,0.29,8,1583691420,16.021,283.5,9.15,1583661540,22.21,1583694300,8.54,1583661540,21.93,1583694300,"US","Harris County, TX",2020-03-08,NA
1583730000,"Mostly cloudy throughout the day.","rain",1583757540,1583800020,0.51,0.0377,0.1628,1583787900,0.38,"rain",23.65,1583780460,18.29,1583834100,23.57,1583780460,19.38,1583834100,17.5,0.87,1023.2,4.25,13.12,1583730000,164,0.79,6,1583776740,16.093,272.6,16.36,1583749860,23.65,1583780460,16.99,1583749860,23.57,1583780460,"US","Harris County, TX",2020-03-09,NA
1583726400,"Windy overnight.","partly-cloudy-day",1583755080,1583797200,0.51,0.0184,0.0503,1583748180,0.07,"rain",19.64,1583783520,12.43,1583837340,19.36,1583783520,12.7,1583837340,2.9,0.5,1027.4,5.4,14.95,1583766780,208,0.63,4,1583776320,16.093,311.6,6.37,1583750340,19.64,1583783520,3.37,1583749980,19.36,1583783520,"US","Harrison County, KY",2020-03-09,NA
1583834400,"Clear throughout the day.","clear-day",1583858580,1583901540,0.56,0.0065,0.0855,1583917200,0.11,"rain",24.86,1583885880,21.9,1583931840,24.85,1583885280,22.52,1583931840,18.04,0.74,1017.3,4.05,8.49,1583834400,70,0.05,10,1583880180,16.093,290.6,21.36,1583840160,24.86,1583885880,21.95,1583840700,24.85,1583885280,"US","Hawaii",2020-03-10,NA
1583920800,"Possible drizzle overnight.","rain",1583944980,1583988000,0.6,0.0511,0.3168,1584003540,0.36,"rain",24.69,1583967360,21.6,1584011340,24.84,1583966820,22.32,1584011760,18.78,0.76,1016.6,2.94,5.48,1583972460,301,0.16,10,1583966580,16.093,290.4,21.9,1583931840,24.69,1583967360,22.52,1583931840,24.84,1583966820,"US","Hawaii",2020-03-11,NA
1584007200,"Possible light rain throughout the day.","rain",1584031320,1584074400,0.64,0.3287,1.0078,1584069180,0.86,"rain",24.72,1584056100,20.86,1584097380,24.87,1584055680,21.7,1584097500,19.11,0.8,1015.1,2.19,4.77,1584080220,158,0.81,7,1584053160,15.982,294.1,21.29,1584090000,24.72,1584056100,22.09,1584090000,24.87,1584055680,"US","Hawaii",2020-03-12,NA
1584093600,"Mostly cloudy throughout the day.","rain",1584117660,1584160800,0.68,0.1223,0.7673,1584093600,0.61,"rain",25.08,1584143940,21.49,1584190080,25.27,1584143820,22.3,1584189840,19.76,0.82,1015.6,3.58,7.36,1584162480,19,0.71,7,1584140460,16.065,286.8,20.86,1584097380,25.08,1584143940,21.7,1584097500,25.27,1584143820,"US","Hawaii",2020-03-13,NA
1584180000,"Clear throughout the day.","rain",1584204000,1584247260,0.71,0.0304,0.1852,1584262800,0.28,"rain",25.08,1584232200,21.97,1584270480,25.3,1584231540,22.88,1584270360,20.17,0.83,1017.7,6.17,8.61,1584247680,36,0.42,9,1584227700,16.093,288.7,21.49,1584190080,25.08,1584232200,22.3,1584189840,25.3,1584231540,"US","Hawaii",2020-03-14,NA
1584266400,"Possible light rain starting in the afternoon.","rain",1584290340,1584333660,0.75,0.2795,1.1001,1584316980,0.73,"rain",25.42,1584317400,22.82,1584355500,25.71,1584314460,23.75,1584355200,20.97,0.85,1017.3,4.11,7.79,1584266400,70,0.69,7,1584309900,15.978,290.8,21.97,1584270480,25.42,1584317400,22.88,1584270360,25.71,1584314460,"US","Hawaii",2020-03-15,NA
1584352800,"Possible light rain until evening.","rain",1584376680,1584420060,0.78,0.3681,0.7221,1584414060,0.84,"rain",25.64,1584405180,22.66,1584421200,25.94,1584403620,23.49,1584421260,20.93,0.83,1016.2,5.96,12.12,1584414240,144,0.92,5,1584398400,15.833,297.7,22.66,1584421200,25.64,1584405180,23.49,1584421260,25.94,1584403620,"US","Hawaii",2020-03-16,NA
1584439200,"Light rain and humid throughout the day.","rain",1584463020,1584506520,0.81,0.7182,2.154,1584479160,0.94,"rain",25.13,1584478680,21.56,1584528120,25.65,1584479700,22.62,1584528240,21.19,0.86,1016.6,4.8,9.74,1584515280,120,0.94,5,1584484200,14.604,299.6,21.94,1584522000,25.13,1584478680,22.95,1584494160,25.65,1584479700,"US","Hawaii",2020-03-17,NA
1583643600,"Clear throughout the day.","clear-day",1583669340,1583711220,0.47,0.0165,0.0551,1583722020,0.02,"rain",17.39,1583697900,8.3,1583750760,17.11,1583697900,5.28,1583750580,-3.04,0.49,1027.7,5.04,12.78,1583680560,191,0.15,4,1583690460,16.093,335.9,-1.11,1583661480,17.39,1583697900,-4.7,1583661600,17.11,1583697900,"US","Hendricks County, IN",2020-03-08,NA
1583726400,"Light rain in the evening and overnight.","rain",1583755620,1583797680,0.51,0.1359,2.3785,1583809200,0.81,"rain",17.79,1583779680,9.71,1583841600,17.51,1583779680,7.08,1583841600,4.72,0.59,1022.7,7.1,19.64,1583809200,198,0.81,3,1583776920,16.093,318.1,8.3,1583750760,17.79,1583779680,5.28,1583750580,17.51,1583779680,"US","Hendricks County, IN",2020-03-09,NA
1583125200,"Partly cloudy throughout the day.","clear-day",1583149980,1583191920,0.26,0.0152,0.0339,1583137080,0.11,"rain",26.19,1583179260,13.57,1583229960,25.91,1583179260,13.84,1583229960,11.78,0.71,1021,2.74,8.15,1583162820,156,0.29,7,1583171400,16.093,285.4,9.67,1583146080,26.19,1583179260,9.44,1583146560,25.91,1583179260,"US","Hillsborough, FL",2020-03-02,NA
1583211600,"Partly cloudy throughout the day.","clear-day",1583236320,1583278320,0.29,0.0131,0.0317,1583272860,0.09,"rain",28.03,1583264580,16.79,1583319360,28.51,1583264820,17.54,1583319420,16.58,0.78,1016.9,3.06,7.73,1583244660,197,0.23,7,1583257740,16.093,273.5,13.57,1583229960,28.03,1583264580,13.84,1583229960,28.51,1583264820,"US","Hillsborough, FL",2020-03-03,NA
1583298000,"Partly cloudy throughout the day.","partly-cloudy-day",1583322660,1583364780,0.33,0.0081,0.0333,1583366400,0.08,"rain",30.18,1583348580,19.31,1583394420,32.09,1583346960,20.34,1583394420,19.77,0.84,1016.1,3.11,8.14,1583349120,198,0.37,8,1583342640,14.887,270.2,16.79,1583319360,30.18,1583348580,17.54,1583319420,32.09,1583346960,"US","Hillsborough, FL",2020-03-04,NA
1583384400,"Humid and partly cloudy throughout the day.","partly-cloudy-day",1583409000,1583451240,0.36,0.032,0.212,1583460420,0.19,"rain",29.91,1583430420,16.89,1583499600,32.74,1583429820,17.25,1583499600,21.94,0.88,1016.2,4.43,11.3,1583438520,209,0.55,8,1583431140,15.727,263.9,19.31,1583394420,29.91,1583430420,20.34,1583394420,32.74,1583429820,"US","Hillsborough, FL",2020-03-05,NA
1583470800,"Partly cloudy throughout the day.","partly-cloudy-day",1583495340,1583537640,0.4,0.0252,0.3113,1583470800,0.15,"rain",23.44,1583524740,7.74,1583580480,23.16,1583524740,6.06,1583581440,13.46,0.72,1019.7,4.11,8.99,1583474220,320,0.57,8,1583517660,16.049,275.1,13.67,1583553600,23.44,1583524740,13.94,1583553600,23.16,1583524740,"US","Hillsborough, FL",2020-03-06,NA
1583557200,"Clear throughout the day.","clear-day",1583581680,1583624100,0.44,0.0122,0.0324,1583620320,0.03,"rain",20.41,1583611860,7.63,1583658900,20.13,1583611860,6.22,1583660400,1.74,0.45,1026.9,3.87,8.95,1583586180,36,0.04,8,1583602800,16.093,285.6,7.74,1583580480,20.41,1583611860,6.06,1583581440,20.13,1583611860,"US","Hillsborough, FL",2020-03-07,NA
1583643600,"Partly cloudy throughout the day.","clear-day",1583668020,1583710500,0.47,0.009,0.0299,1583722020,0.09,"rain",23.11,1583692080,11.37,1583748480,22.83,1583692080,11.64,1583748480,8.23,0.65,1030.7,3.8,10.8,1583688180,63,0.29,8,1583689920,16.093,290.8,7.63,1583658900,23.11,1583692080,6.22,1583660400,22.83,1583692080,"US","Hillsborough, FL",2020-03-08,NA
1583726400,"Partly cloudy throughout the day.","clear-day",1583754360,1583796960,0.51,0.0128,0.0336,1583748240,0.12,"rain",25.1,1583783100,15.8,1583834460,24.82,1583783100,16.22,1583834460,12.57,0.72,1030.8,3.72,9.89,1583776860,85,0.3,7,1583775600,16.093,290.6,11.37,1583748480,25.1,1583783100,11.64,1583748480,24.82,1583783100,"US","Hillsborough, FL",2020-03-09,NA
1583575200,"Mostly cloudy throughout the day.","rain",1583599680,1583642400,0.44,0.0634,0.4404,1583582400,0.42,"rain",24.91,1583626980,21.36,1583683200,24.69,1583615340,21.68,1583683140,16.74,0.68,1023.2,3.81,11.07,1583575200,69,0.67,7,1583625300,16.093,286.6,21.35,1583580120,24.91,1583626980,21.82,1583580180,24.69,1583615340,"US","Honolulu County, HI",2020-03-07,NA
1583661600,"Partly cloudy throughout the day.","partly-cloudy-day",1583686020,1583728800,0.48,0.0094,0.0263,1583730720,0.15,"rain",24.36,1583703420,20.34,1583776800,24.16,1583703360,20.87,1583776800,15.77,0.65,1020.8,4.08,10.03,1583711760,56,0.55,8,1583707440,16.093,291.2,21.36,1583683200,24.36,1583703420,21.68,1583683140,24.16,1583703360,"US","Honolulu County, HI",2020-03-08,NA
1583748000,"Partly cloudy throughout the day.","rain",1583772360,1583815200,0.52,0.137,0.3147,1583794800,0.37,"rain",23.71,1583794500,19.65,1583857980,23.62,1583794440,20.14,1583857860,16.64,0.73,1018.4,2.55,7.58,1583754480,62,0.38,7,1583793960,16.093,293.8,20.3,1583778300,23.71,1583794500,20.69,1583829480,23.62,1583794440,"US","Honolulu County, HI",2020-03-09,NA
1583643600,"Clear throughout the day.","clear-day",1583666340,1583708220,0.47,0.0089,0.0299,1583722020,0.03,"rain",15.18,1583699340,4.69,1583748420,14.9,1583699340,3.2,1583754000,-7.57,0.36,1029.7,3.29,8.83,1583722800,250,0.11,4,1583688720,16.093,351.1,-0.01,1583660400,15.18,1583699340,-2.24,1583661180,14.9,1583699340,"US","Hudson County, NJ",2020-03-08,NA
1583726400,"Clear throughout the day.","clear-day",1583752680,1583794680,0.51,0.0109,0.0291,1583748240,0.01,"rain",22.45,1583785680,9.21,1583834640,22.17,1583785680,8.21,1583835360,-3.38,0.34,1026.8,3.76,10.67,1583790600,232,0.07,5,1583773680,16.093,343,4.69,1583748420,22.45,1583785680,3.2,1583754000,22.17,1583785680,"US","Hudson County, NJ",2020-03-09,NA
1582272000,"Clear throughout the day.","clear-day",1582297380,1582336680,0.96,0.0205,0.0487,1582316820,0.1,"rain",16.29,1582315920,4.18,1582373280,16.01,1582315920,3.67,1582383360,1.91,0.59,1021,1.69,4.12,1582332180,39,0.15,3,1582317120,16.093,366.1,4.67,1582296780,16.29,1582315920,3.65,1582296540,16.01,1582315920,"US","Humboldt County, CA",2020-02-21,NA
1582358400,"Clear throughout the day.","partly-cloudy-day",1582383660,1582423140,0.99,0.0183,0.0526,1582401600,0.14,"rain",13.67,1582409820,3.46,1582469640,13.39,1582409820,2.64,1582469220,3.02,0.72,1019.6,1.56,4.13,1582413120,347,0.35,3,1582403820,15.985,335.9,4.18,1582373280,13.67,1582409820,3.67,1582383360,13.39,1582409820,"US","Humboldt County, CA",2020-02-22,NA
1582444800,"Possible drizzle in the afternoon.","rain",1582470000,1582509660,0.02,0.0505,0.2692,1582495320,0.42,"rain",11.61,1582488000,1.06,1582555320,11.33,1582488000,-0.32,1582554780,4.5,0.83,1028.7,1.77,5.05,1582513680,325,0.69,3,1582489020,13.687,330.8,3.46,1582469640,11.61,1582488000,2.64,1582469220,11.33,1582488000,"US","Humboldt County, CA",2020-02-23,NA
1582531200,"Clear throughout the day.","clear-day",1582556340,1582596120,0.05,0.0175,0.05,1582588800,0.13,"rain",15.44,1582580700,4.86,1582642080,15.16,1582580700,3.7,1582642020,1.27,0.67,1031.9,1.81,5.07,1582591200,5,0.14,4,1582576080,16.093,304.6,1.06,1582555320,15.44,1582580700,-0.32,1582554780,15.16,1582580700,"US","Humboldt County, CA",2020-02-24,NA
1582617600,"Clear throughout the day.","clear-day",1582642620,1582682580,0.08,0.018,0.0449,1582646400,0.08,"rain",18.61,1582667460,5.64,1582728240,18.33,1582667460,4.76,1582727580,2.55,0.58,1029.3,1.81,4.09,1582670160,38,0.22,4,1582662780,16.093,313.2,4.86,1582642080,18.61,1582667460,3.7,1582642020,18.33,1582667460,"US","Humboldt County, CA",2020-02-25,NA
1582704000,"Clear throughout the day.","clear-day",1582728960,1582769040,0.11,0.0165,0.0578,1582736340,0.1,"rain",17.13,1582752240,5.69,1582815060,16.85,1582752240,4.04,1582815000,3.56,0.62,1028.5,1.69,3.68,1582735800,13,0.14,4,1582749060,16.093,326.2,5.64,1582728240,17.13,1582752240,4.76,1582727580,16.85,1582752240,"US","Humboldt County, CA",2020-02-26,NA
1582790400,"Clear throughout the day.","clear-day",1582815240,1582855500,0.14,0.0091,0.0526,1582828080,0.06,"rain",20.86,1582840800,5.72,1582901400,20.58,1582840800,4.88,1582901340,3.28,0.54,1024.9,1.81,3.64,1582836960,115,0.17,4,1582834260,15.188,317.6,5.69,1582815060,20.86,1582840800,4.04,1582815000,20.58,1582840800,"US","Humboldt County, CA",2020-02-27,NA
1582876800,"Mostly cloudy throughout the day.","partly-cloudy-day",1582901580,1582941960,0.17,0.0095,0.0374,1582909260,0.12,"rain",15.95,1582917060,3.25,1582988640,15.67,1582917060,0.83,1582988820,3.52,0.67,1021.9,2.01,5.26,1582959600,248,0.59,4,1582921560,14.341,305.4,5.35,1582953480,15.95,1582917060,3.92,1582953120,15.67,1582917060,"US","Humboldt County, CA",2020-02-28,NA
1582963200,"Partly cloudy throughout the day.","rain",1582987860,1583028480,0.2,0.0397,0.2937,1583002860,0.35,"rain",10.15,1583013120,1.72,1583074200,7.96,1583013060,-0.62,1583074320,1.48,0.73,1021.7,3.05,8.78,1583031600,338,0.56,3,1583007420,14.71,350,3.13,1583046000,10.15,1583013120,0.83,1582988820,7.96,1583013060,"US","Humboldt County, CA",2020-02-29,NA
1583049600,"Clear throughout the day.","clear-day",1583074200,1583114940,0.23,0.0107,0.0481,1583082000,0.11,"rain",13.19,1583099940,2.29,1583159820,12.91,1583099940,0.2,1583159820,-2.68,0.54,1022.5,3.39,11.35,1583103960,6,0.13,4,1583094840,16.093,385.2,1.72,1583074200,13.19,1583099940,-0.62,1583074320,12.91,1583099940,"US","Humboldt County, CA",2020-03-01,NA
1583136000,"Clear throughout the day.","clear-day",1583160480,1583201400,0.26,0.0229,0.053,1583137800,0.06,"rain",14.44,1583186160,3.93,1583246340,14.16,1583186160,2.49,1583246460,-0.71,0.57,1025.2,2.69,8.17,1583191140,354,0.05,4,1583181000,16.093,324.5,2.29,1583159820,14.44,1583186160,0.2,1583159820,14.16,1583186160,"US","Humboldt County, CA",2020-03-02,NA
1583222400,"Clear throughout the day.","clear-day",1583246760,1583287860,0.3,0.0177,0.0461,1583272800,0.08,"rain",17.05,1583272200,5,1583333160,16.77,1583272200,4.11,1583333340,3.76,0.68,1022.2,2.05,6.39,1583276220,3,0.18,4,1583266680,16.093,324.1,3.93,1583246340,17.05,1583272200,2.49,1583246460,16.77,1583272200,"US","Humboldt County, CA",2020-03-03,NA
1583308800,"Partly cloudy throughout the day.","partly-cloudy-day",1583333100,1583374320,0.33,0.0131,0.0486,1583366400,0.07,"rain",19.32,1583358840,5.67,1583419380,19.04,1583358840,4.33,1583418960,4.28,0.64,1020.8,1.5,3.99,1583354760,24,0.32,4,1583353860,15.718,316.8,5,1583333160,19.32,1583358840,4.11,1583333340,19.04,1583358840,"US","Humboldt County, CA",2020-03-04,NA
1583395200,"Partly cloudy throughout the day.","partly-cloudy-day",1583419380,1583460780,0.37,0.016,0.0482,1583413500,0.1,"rain",15.87,1583437080,6.34,1583506440,15.59,1583437080,6.61,1583506440,4,0.67,1019.5,1.88,5.92,1583439420,184,0.47,4,1583439600,13.599,333.9,5.67,1583419380,15.87,1583437080,4.33,1583418960,15.59,1583437080,"US","Humboldt County, CA",2020-03-05,NA
1583481600,"Light rain in the evening and overnight.","rain",1583505720,1583547240,0.4,0.0811,0.7593,1583564400,0.58,"rain",11.25,1583526780,4.31,1583594100,10.97,1583526780,4.29,1583590200,5.26,0.81,1015.7,1.6,4.35,1583532180,265,0.88,3,1583525340,12.464,347,6.34,1583506440,11.25,1583526780,6.28,1583564400,10.97,1583526780,"US","Humboldt County, CA",2020-03-06,NA
