"province","country","lat","lon","date","confirmed","deaths","recovered","day_since_first_case_province","day_since_first_case_country"
"351","Azerbaijan","Azerbaijan",40.1431,47.5769,2020-03-12,11,0,3,12,12
"352","Azerbaijan","Azerbaijan",40.1431,47.5769,2020-03-13,15,1,3,13,13
"353","Azerbaijan","Azerbaijan",40.1431,47.5769,2020-03-14,15,1,3,14,14
"354","Azerbaijan","Azerbaijan",40.1431,47.5769,2020-03-15,23,1,6,15,15
"355","Azerbaijan","Azerbaijan",40.1431,47.5769,2020-03-16,15,1,6,16,16
"356","Azerbaijan","Azerbaijan",40.1431,47.5769,2020-03-17,28,1,6,17,17
"357","Azerbaijan","Azerbaijan",40.1431,47.5769,2020-03-18,28,1,6,18,18
"358","Azerbaijan","Azerbaijan",40.1431,47.5769,2020-03-19,44,1,6,19,19
"359","Azerbaijan","Azerbaijan",40.1431,47.5769,2020-03-20,44,1,6,20,20
"360","Azerbaijan","Azerbaijan",40.1431,47.5769,2020-03-21,53,1,11,21,21
"361","Azerbaijan","Azerbaijan",40.1431,47.5769,2020-03-22,65,1,10,22,22
"362","Azerbaijan","Azerbaijan",40.1431,47.5769,2020-03-23,65,1,10,23,23
"363","Bahamas, The","Bahamas, The",25.0343,-77.3963,2020-03-16,1,0,0,1,1
"364","Bahamas, The","Bahamas, The",25.0343,-77.3963,2020-03-17,1,0,0,2,2
"365","Bahamas, The","Bahamas, The",25.0343,-77.3963,2020-03-18,1,0,0,3,3
"366","Bahamas, The","Bahamas, The",25.0343,-77.3963,2020-03-19,3,0,0,4,4
"367","Bahamas, The","Bahamas, The",25.0343,-77.3963,2020-03-20,3,0,0,5,5
"368","Bahamas, The","Bahamas, The",25.0343,-77.3963,2020-03-21,4,0,0,6,6
"369","Bahamas, The","Bahamas, The",25.0343,-77.3963,2020-03-22,4,0,0,7,7
"370","Bahamas, The","Bahamas, The",25.0343,-77.3963,2020-03-23,4,0,0,8,8
"371","Bahrain","Bahrain",26.0275,50.55,2020-02-24,1,0,0,1,1
"372","Bahrain","Bahrain",26.0275,50.55,2020-02-25,23,0,0,2,2
"373","Bahrain","Bahrain",26.0275,50.55,2020-02-26,33,0,0,3,3
"374","Bahrain","Bahrain",26.0275,50.55,2020-02-27,33,0,0,4,4
"375","Bahrain","Bahrain",26.0275,50.55,2020-02-28,36,0,0,5,5
"376","Bahrain","Bahrain",26.0275,50.55,2020-02-29,41,0,0,6,6
"377","Bahrain","Bahrain",26.0275,50.55,2020-03-01,47,0,0,7,7
"378","Bahrain","Bahrain",26.0275,50.55,2020-03-02,49,0,0,8,8
"379","Bahrain","Bahrain",26.0275,50.55,2020-03-03,49,0,0,9,9
"380","Bahrain","Bahrain",26.0275,50.55,2020-03-04,52,0,0,10,10
"381","Bahrain","Bahrain",26.0275,50.55,2020-03-05,55,0,0,11,11
"382","Bahrain","Bahrain",26.0275,50.55,2020-03-06,60,0,4,12,12
"383","Bahrain","Bahrain",26.0275,50.55,2020-03-07,85,0,4,13,13
"384","Bahrain","Bahrain",26.0275,50.55,2020-03-08,85,0,4,14,14
"385","Bahrain","Bahrain",26.0275,50.55,2020-03-09,95,0,14,15,15
"386","Bahrain","Bahrain",26.0275,50.55,2020-03-10,110,0,22,16,16
"387","Bahrain","Bahrain",26.0275,50.55,2020-03-11,195,0,35,17,17
"388","Bahrain","Bahrain",26.0275,50.55,2020-03-12,195,0,35,18,18
"389","Bahrain","Bahrain",26.0275,50.55,2020-03-13,189,0,44,19,19
"390","Bahrain","Bahrain",26.0275,50.55,2020-03-14,210,0,44,20,20
"391","Bahrain","Bahrain",26.0275,50.55,2020-03-15,214,0,60,21,21
"392","Bahrain","Bahrain",26.0275,50.55,2020-03-16,214,1,77,22,22
"393","Bahrain","Bahrain",26.0275,50.55,2020-03-17,228,1,81,23,23
"394","Bahrain","Bahrain",26.0275,50.55,2020-03-18,256,1,88,24,24
"395","Bahrain","Bahrain",26.0275,50.55,2020-03-19,278,1,100,25,25
"396","Bahrain","Bahrain",26.0275,50.55,2020-03-20,285,1,100,26,26
"397","Bahrain","Bahrain",26.0275,50.55,2020-03-21,305,1,125,27,27
"398","Bahrain","Bahrain",26.0275,50.55,2020-03-22,332,2,149,28,28
"399","Bahrain","Bahrain",26.0275,50.55,2020-03-23,332,2,149,29,29
"400","Bangladesh","Bangladesh",23.685,90.3563,2020-03-08,3,0,0,1,1
"401","Bangladesh","Bangladesh",23.685,90.3563,2020-03-09,3,0,0,2,2
"402","Bangladesh","Bangladesh",23.685,90.3563,2020-03-10,3,0,0,3,3
"403","Bangladesh","Bangladesh",23.685,90.3563,2020-03-11,3,0,0,4,4
"404","Bangladesh","Bangladesh",23.685,90.3563,2020-03-12,3,0,0,5,5
"405","Bangladesh","Bangladesh",23.685,90.3563,2020-03-13,3,0,0,6,6
"406","Bangladesh","Bangladesh",23.685,90.3563,2020-03-14,3,0,0,7,7
"407","Bangladesh","Bangladesh",23.685,90.3563,2020-03-15,5,0,0,8,8
"408","Bangladesh","Bangladesh",23.685,90.3563,2020-03-16,8,0,2,9,9
"409","Bangladesh","Bangladesh",23.685,90.3563,2020-03-17,10,0,3,10,10
"410","Bangladesh","Bangladesh",23.685,90.3563,2020-03-18,14,1,3,11,11
"411","Bangladesh","Bangladesh",23.685,90.3563,2020-03-19,17,1,3,12,12
"412","Bangladesh","Bangladesh",23.685,90.3563,2020-03-20,20,1,3,13,13
"413","Bangladesh","Bangladesh",23.685,90.3563,2020-03-21,25,2,3,14,14
"414","Bangladesh","Bangladesh",23.685,90.3563,2020-03-22,27,2,3,15,15
"415","Bangladesh","Bangladesh",23.685,90.3563,2020-03-23,27,2,3,16,16
"416","Barbados","Barbados",13.1939,-59.5432,2020-03-17,2,0,0,1,1
"417","Barbados","Barbados",13.1939,-59.5432,2020-03-18,2,0,0,2,2
"418","Barbados","Barbados",13.1939,-59.5432,2020-03-19,5,0,0,3,3
"419","Barbados","Barbados",13.1939,-59.5432,2020-03-20,5,0,0,4,4
"420","Barbados","Barbados",13.1939,-59.5432,2020-03-21,6,0,0,5,5
"421","Barbados","Barbados",13.1939,-59.5432,2020-03-22,14,0,0,6,6
"422","Barbados","Barbados",13.1939,-59.5432,2020-03-23,14,0,0,7,7
"423","Beijing","China",40.1824,116.4142,2020-01-22,14,0,0,1,1
"424","Beijing","China",40.1824,116.4142,2020-01-23,22,0,0,2,2
"425","Beijing","China",40.1824,116.4142,2020-01-24,36,0,1,3,3
"426","Beijing","China",40.1824,116.4142,2020-01-25,41,0,2,4,4
"427","Beijing","China",40.1824,116.4142,2020-01-26,68,0,2,5,5
"428","Beijing","China",40.1824,116.4142,2020-01-27,80,1,2,6,6
"429","Beijing","China",40.1824,116.4142,2020-01-28,91,1,4,7,7
"430","Beijing","China",40.1824,116.4142,2020-01-29,111,1,4,8,8
"431","Beijing","China",40.1824,116.4142,2020-01-30,114,1,4,9,9
"432","Beijing","China",40.1824,116.4142,2020-01-31,139,1,5,10,10
"433","Beijing","China",40.1824,116.4142,2020-02-01,168,1,9,11,11
"434","Beijing","China",40.1824,116.4142,2020-02-02,191,1,9,12,12
"435","Beijing","China",40.1824,116.4142,2020-02-03,212,1,12,13,13
"436","Beijing","China",40.1824,116.4142,2020-02-04,228,1,23,14,14
"437","Beijing","China",40.1824,116.4142,2020-02-05,253,1,24,15,15
"438","Beijing","China",40.1824,116.4142,2020-02-06,274,1,31,16,16
"439","Beijing","China",40.1824,116.4142,2020-02-07,297,1,33,17,17
"440","Beijing","China",40.1824,116.4142,2020-02-08,315,2,34,18,18
"441","Beijing","China",40.1824,116.4142,2020-02-09,326,2,37,19,19
"442","Beijing","China",40.1824,116.4142,2020-02-10,337,2,44,20,20
"443","Beijing","China",40.1824,116.4142,2020-02-11,342,3,48,21,21
"444","Beijing","China",40.1824,116.4142,2020-02-12,352,3,56,22,22
"445","Beijing","China",40.1824,116.4142,2020-02-13,366,3,69,23,23
"446","Beijing","China",40.1824,116.4142,2020-02-14,372,3,80,24,24
"447","Beijing","China",40.1824,116.4142,2020-02-15,375,4,98,25,25
"448","Beijing","China",40.1824,116.4142,2020-02-16,380,4,108,26,26
"449","Beijing","China",40.1824,116.4142,2020-02-17,381,4,114,27,27
"450","Beijing","China",40.1824,116.4142,2020-02-18,387,4,122,28,28
"451","Beijing","China",40.1824,116.4142,2020-02-19,393,4,145,29,29
"452","Beijing","China",40.1824,116.4142,2020-02-20,395,4,153,30,30
"453","Beijing","China",40.1824,116.4142,2020-02-21,396,4,169,31,31
"454","Beijing","China",40.1824,116.4142,2020-02-22,399,4,178,32,32
"455","Beijing","China",40.1824,116.4142,2020-02-23,399,4,189,33,33
"456","Beijing","China",40.1824,116.4142,2020-02-24,399,4,198,34,34
"457","Beijing","China",40.1824,116.4142,2020-02-25,400,4,215,35,35
"458","Beijing","China",40.1824,116.4142,2020-02-26,400,4,235,36,36
"459","Beijing","China",40.1824,116.4142,2020-02-27,410,5,248,37,37
"460","Beijing","China",40.1824,116.4142,2020-02-28,410,7,257,38,38
"461","Beijing","China",40.1824,116.4142,2020-02-29,411,8,271,39,39
"462","Beijing","China",40.1824,116.4142,2020-03-01,413,8,276,40,40
"463","Beijing","China",40.1824,116.4142,2020-03-02,414,8,282,41,41
"464","Beijing","China",40.1824,116.4142,2020-03-03,414,8,288,42,42
"465","Beijing","China",40.1824,116.4142,2020-03-04,418,8,297,43,43
"466","Beijing","China",40.1824,116.4142,2020-03-05,418,8,297,44,44
"467","Beijing","China",40.1824,116.4142,2020-03-06,422,8,299,45,45
"468","Beijing","China",40.1824,116.4142,2020-03-07,426,8,303,46,46
"469","Beijing","China",40.1824,116.4142,2020-03-08,428,8,308,47,47
"470","Beijing","China",40.1824,116.4142,2020-03-09,428,8,315,48,48
"471","Beijing","China",40.1824,116.4142,2020-03-10,429,8,320,49,49
"472","Beijing","China",40.1824,116.4142,2020-03-11,435,8,326,50,50
"473","Beijing","China",40.1824,116.4142,2020-03-12,435,8,334,51,51
"474","Beijing","China",40.1824,116.4142,2020-03-13,436,8,342,52,52
"475","Beijing","China",40.1824,116.4142,2020-03-14,437,8,349,53,53
"476","Beijing","China",40.1824,116.4142,2020-03-15,442,8,353,54,54
"477","Beijing","China",40.1824,116.4142,2020-03-16,452,8,360,55,55
"478","Beijing","China",40.1824,116.4142,2020-03-17,456,8,369,56,56
"479","Beijing","China",40.1824,116.4142,2020-03-18,469,8,378,57,57
"480","Beijing","China",40.1824,116.4142,2020-03-19,480,8,380,58,58
"481","Beijing","China",40.1824,116.4142,2020-03-20,491,8,390,59,59
"482","Beijing","China",40.1824,116.4142,2020-03-21,504,8,396,60,60
"483","Beijing","China",40.1824,116.4142,2020-03-22,514,8,400,61,61
"484","Beijing","China",40.1824,116.4142,2020-03-23,522,8,400,62,62
"485","Belarus","Belarus",53.7098,27.9534,2020-02-28,1,0,0,1,1
"486","Belarus","Belarus",53.7098,27.9534,2020-02-29,1,0,0,2,2
"487","Belarus","Belarus",53.7098,27.9534,2020-03-01,1,0,0,3,3
"488","Belarus","Belarus",53.7098,27.9534,2020-03-02,1,0,0,4,4
"489","Belarus","Belarus",53.7098,27.9534,2020-03-03,1,0,0,5,5
"490","Belarus","Belarus",53.7098,27.9534,2020-03-04,6,0,0,6,6
"491","Belarus","Belarus",53.7098,27.9534,2020-03-05,6,0,0,7,7
"492","Belarus","Belarus",53.7098,27.9534,2020-03-06,6,0,0,8,8
"493","Belarus","Belarus",53.7098,27.9534,2020-03-07,6,0,0,9,9
"494","Belarus","Belarus",53.7098,27.9534,2020-03-08,6,0,0,10,10
"495","Belarus","Belarus",53.7098,27.9534,2020-03-09,6,0,1,11,11
"496","Belarus","Belarus",53.7098,27.9534,2020-03-10,9,0,3,12,12
"497","Belarus","Belarus",53.7098,27.9534,2020-03-11,9,0,3,13,13
"498","Belarus","Belarus",53.7098,27.9534,2020-03-12,12,0,3,14,14
"499","Belarus","Belarus",53.7098,27.9534,2020-03-13,27,0,3,15,15
"500","Belarus","Belarus",53.7098,27.9534,2020-03-14,27,0,3,16,16
"501","Belarus","Belarus",53.7098,27.9534,2020-03-15,27,0,3,17,17
"502","Belarus","Belarus",53.7098,27.9534,2020-03-16,36,0,3,18,18
"503","Belarus","Belarus",53.7098,27.9534,2020-03-17,36,0,3,19,19
"504","Belarus","Belarus",53.7098,27.9534,2020-03-18,51,0,5,20,20
"505","Belarus","Belarus",53.7098,27.9534,2020-03-19,51,0,5,21,21
"506","Belarus","Belarus",53.7098,27.9534,2020-03-20,69,0,5,22,22
"507","Belarus","Belarus",53.7098,27.9534,2020-03-21,76,0,15,23,23
"508","Belarus","Belarus",53.7098,27.9534,2020-03-22,76,0,15,24,24
"509","Belarus","Belarus",53.7098,27.9534,2020-03-23,76,0,15,25,25
"510","Belgium","Belgium",50.8333,4,2020-02-04,1,0,0,1,1
"511","Belgium","Belgium",50.8333,4,2020-02-05,1,0,0,2,2
"512","Belgium","Belgium",50.8333,4,2020-02-06,1,0,0,3,3
"513","Belgium","Belgium",50.8333,4,2020-02-07,1,0,0,4,4
"514","Belgium","Belgium",50.8333,4,2020-02-08,1,0,0,5,5
"515","Belgium","Belgium",50.8333,4,2020-02-09,1,0,0,6,6
"516","Belgium","Belgium",50.8333,4,2020-02-10,1,0,0,7,7
"517","Belgium","Belgium",50.8333,4,2020-02-11,1,0,0,8,8
"518","Belgium","Belgium",50.8333,4,2020-02-12,1,0,0,9,9
"519","Belgium","Belgium",50.8333,4,2020-02-13,1,0,0,10,10
"520","Belgium","Belgium",50.8333,4,2020-02-14,1,0,0,11,11
"521","Belgium","Belgium",50.8333,4,2020-02-15,1,0,0,12,12
"522","Belgium","Belgium",50.8333,4,2020-02-16,1,0,0,13,13
"523","Belgium","Belgium",50.8333,4,2020-02-17,1,0,1,14,14
"524","Belgium","Belgium",50.8333,4,2020-02-18,1,0,1,15,15
"525","Belgium","Belgium",50.8333,4,2020-02-19,1,0,1,16,16
"526","Belgium","Belgium",50.8333,4,2020-02-20,1,0,1,17,17
"527","Belgium","Belgium",50.8333,4,2020-02-21,1,0,1,18,18
"528","Belgium","Belgium",50.8333,4,2020-02-22,1,0,1,19,19
"529","Belgium","Belgium",50.8333,4,2020-02-23,1,0,1,20,20
"530","Belgium","Belgium",50.8333,4,2020-02-24,1,0,1,21,21
"531","Belgium","Belgium",50.8333,4,2020-02-25,1,0,1,22,22
"532","Belgium","Belgium",50.8333,4,2020-02-26,1,0,1,23,23
"533","Belgium","Belgium",50.8333,4,2020-02-27,1,0,1,24,24
"534","Belgium","Belgium",50.8333,4,2020-02-28,1,0,1,25,25
"535","Belgium","Belgium",50.8333,4,2020-02-29,1,0,1,26,26
"536","Belgium","Belgium",50.8333,4,2020-03-01,2,0,1,27,27
"537","Belgium","Belgium",50.8333,4,2020-03-02,8,0,1,28,28
"538","Belgium","Belgium",50.8333,4,2020-03-03,13,0,1,29,29
"539","Belgium","Belgium",50.8333,4,2020-03-04,23,0,1,30,30
"540","Belgium","Belgium",50.8333,4,2020-03-05,50,0,1,31,31
"541","Belgium","Belgium",50.8333,4,2020-03-06,109,0,1,32,32
"542","Belgium","Belgium",50.8333,4,2020-03-07,169,0,1,33,33
"543","Belgium","Belgium",50.8333,4,2020-03-08,200,0,1,34,34
"544","Belgium","Belgium",50.8333,4,2020-03-09,239,0,1,35,35
"545","Belgium","Belgium",50.8333,4,2020-03-10,267,0,1,36,36
"546","Belgium","Belgium",50.8333,4,2020-03-11,314,3,1,37,37
"547","Belgium","Belgium",50.8333,4,2020-03-12,314,3,1,38,38
"548","Belgium","Belgium",50.8333,4,2020-03-13,559,3,1,39,39
"549","Belgium","Belgium",50.8333,4,2020-03-14,689,4,1,40,40
"550","Belgium","Belgium",50.8333,4,2020-03-15,886,4,1,41,41
"551","Belgium","Belgium",50.8333,4,2020-03-16,1058,5,1,42,42
"552","Belgium","Belgium",50.8333,4,2020-03-17,1243,10,1,43,43
"553","Belgium","Belgium",50.8333,4,2020-03-18,1486,14,31,44,44
"554","Belgium","Belgium",50.8333,4,2020-03-19,1795,21,31,45,45
"555","Belgium","Belgium",50.8333,4,2020-03-20,2257,37,1,46,46
"556","Belgium","Belgium",50.8333,4,2020-03-21,2815,67,263,47,47
"557","Belgium","Belgium",50.8333,4,2020-03-22,3401,75,263,48,48
"558","Belgium","Belgium",50.8333,4,2020-03-23,3401,75,263,49,49
"559","Benin","Benin",9.3077,2.3158,2020-03-16,1,0,0,1,1
"560","Benin","Benin",9.3077,2.3158,2020-03-17,1,0,0,2,2
"561","Benin","Benin",9.3077,2.3158,2020-03-18,2,0,0,3,3
"562","Benin","Benin",9.3077,2.3158,2020-03-19,2,0,0,4,4
"563","Benin","Benin",9.3077,2.3158,2020-03-20,2,0,0,5,5
"564","Benin","Benin",9.3077,2.3158,2020-03-21,2,0,0,6,6
"565","Benin","Benin",9.3077,2.3158,2020-03-22,2,0,0,7,7
"566","Benin","Benin",9.3077,2.3158,2020-03-23,2,0,0,8,8
"567","Bennington County, VT","US",43.0279,-73.135,2020-03-08,1,0,0,1,47
"568","Bennington County, VT","US",43.0279,-73.135,2020-03-09,1,0,0,2,48
"569","Bergen County, NJ","US",40.9263,-74.077,2020-03-05,2,0,0,1,44
"570","Bergen County, NJ","US",40.9263,-74.077,2020-03-06,2,0,0,2,45
"571","Bergen County, NJ","US",40.9263,-74.077,2020-03-07,4,0,0,3,46
"572","Bergen County, NJ","US",40.9263,-74.077,2020-03-08,4,0,0,4,47
"573","Bergen County, NJ","US",40.9263,-74.077,2020-03-09,4,0,0,5,48
"574","Berkshire County, MA","US",42.3118,-73.1822,2020-03-08,1,0,0,1,47
"575","Berkshire County, MA","US",42.3118,-73.1822,2020-03-09,1,0,0,2,48
"576","Bermuda","United Kingdom",32.3078,-64.7505,2020-03-19,2,0,0,1,49
"577","Bermuda","United Kingdom",32.3078,-64.7505,2020-03-20,2,0,0,2,50
"578","Bermuda","United Kingdom",32.3078,-64.7505,2020-03-21,2,0,0,3,51
"579","Bermuda","United Kingdom",32.3078,-64.7505,2020-03-22,2,0,0,4,52
"580","Bermuda","United Kingdom",32.3078,-64.7505,2020-03-23,2,0,0,5,53
"581","Bhutan","Bhutan",27.5142,90.4336,2020-03-06,1,0,0,1,1
"582","Bhutan","Bhutan",27.5142,90.4336,2020-03-07,1,0,0,2,2
"583","Bhutan","Bhutan",27.5142,90.4336,2020-03-08,1,0,0,3,3
"584","Bhutan","Bhutan",27.5142,90.4336,2020-03-09,1,0,0,4,4
"585","Bhutan","Bhutan",27.5142,90.4336,2020-03-10,1,0,0,5,5
"586","Bhutan","Bhutan",27.5142,90.4336,2020-03-11,1,0,0,6,6
"587","Bhutan","Bhutan",27.5142,90.4336,2020-03-12,1,0,0,7,7
"588","Bhutan","Bhutan",27.5142,90.4336,2020-03-13,1,0,0,8,8
"589","Bhutan","Bhutan",27.5142,90.4336,2020-03-14,1,0,0,9,9
"590","Bhutan","Bhutan",27.5142,90.4336,2020-03-15,1,0,0,10,10
"591","Bhutan","Bhutan",27.5142,90.4336,2020-03-16,1,0,0,11,11
"592","Bhutan","Bhutan",27.5142,90.4336,2020-03-17,1,0,0,12,12
"593","Bhutan","Bhutan",27.5142,90.4336,2020-03-18,1,0,0,13,13
"594","Bhutan","Bhutan",27.5142,90.4336,2020-03-19,1,0,0,14,14
"595","Bhutan","Bhutan",27.5142,90.4336,2020-03-20,2,0,0,15,15
"596","Bhutan","Bhutan",27.5142,90.4336,2020-03-21,2,0,0,16,16
"597","Bhutan","Bhutan",27.5142,90.4336,2020-03-22,2,0,0,17,17
"598","Bhutan","Bhutan",27.5142,90.4336,2020-03-23,2,0,0,18,18
"599","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-11,2,0,0,1,1
"600","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-12,2,0,0,2,2
"601","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-13,3,0,0,3,3
"602","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-14,10,0,0,4,4
"603","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-15,10,0,0,5,5
"604","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-16,11,0,0,6,6
"605","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-17,11,0,0,7,7
"606","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-18,12,0,0,8,8
"607","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-19,12,0,0,9,9
"608","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-20,15,0,0,10,10
"609","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-21,19,0,0,11,11
"610","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-22,24,0,0,12,12
"611","Bolivia","Bolivia",-16.2902,-63.5887,2020-03-23,24,0,0,13,13
"612","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-05,2,0,0,1,1
"613","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-06,2,0,0,2,2
"614","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-07,3,0,0,3,3
"615","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-08,3,0,0,4,4
"616","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-09,3,0,0,5,5
"617","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-10,5,0,0,6,6
"618","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-11,7,0,0,7,7
"619","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-12,11,0,0,8,8
"620","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-13,13,0,0,9,9
"621","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-14,18,0,0,10,10
"622","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-15,24,0,0,11,11
"623","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-16,25,0,0,12,12
"624","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-17,26,0,2,13,13
"625","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-18,38,0,2,14,14
"626","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-19,63,0,2,15,15
"627","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-20,89,0,2,16,16
"628","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-21,93,1,2,17,17
"629","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-22,126,1,2,18,18
"630","Bosnia and Herzegovina","Bosnia and Herzegovina",43.9159,17.6791,2020-03-23,126,1,2,19,19
"631","Brazil","Brazil",-14.235,-51.9253,2020-02-26,1,0,0,1,1
"632","Brazil","Brazil",-14.235,-51.9253,2020-02-27,1,0,0,2,2
"633","Brazil","Brazil",-14.235,-51.9253,2020-02-28,1,0,0,3,3
"634","Brazil","Brazil",-14.235,-51.9253,2020-02-29,2,0,0,4,4
"635","Brazil","Brazil",-14.235,-51.9253,2020-03-01,2,0,0,5,5
"636","Brazil","Brazil",-14.235,-51.9253,2020-03-02,2,0,0,6,6
"637","Brazil","Brazil",-14.235,-51.9253,2020-03-03,2,0,0,7,7
"638","Brazil","Brazil",-14.235,-51.9253,2020-03-04,4,0,0,8,8
"639","Brazil","Brazil",-14.235,-51.9253,2020-03-05,4,0,0,9,9
"640","Brazil","Brazil",-14.235,-51.9253,2020-03-06,13,0,0,10,10
"641","Brazil","Brazil",-14.235,-51.9253,2020-03-07,13,0,0,11,11
"642","Brazil","Brazil",-14.235,-51.9253,2020-03-08,20,0,0,12,12
"643","Brazil","Brazil",-14.235,-51.9253,2020-03-09,25,0,0,13,13
"644","Brazil","Brazil",-14.235,-51.9253,2020-03-10,31,0,0,14,14
"645","Brazil","Brazil",-14.235,-51.9253,2020-03-11,38,0,0,15,15
"646","Brazil","Brazil",-14.235,-51.9253,2020-03-12,52,0,0,16,16
"647","Brazil","Brazil",-14.235,-51.9253,2020-03-13,151,0,0,17,17
"648","Brazil","Brazil",-14.235,-51.9253,2020-03-14,151,0,0,18,18
"649","Brazil","Brazil",-14.235,-51.9253,2020-03-15,162,0,0,19,19
"650","Brazil","Brazil",-14.235,-51.9253,2020-03-16,200,0,1,20,20
"651","Brazil","Brazil",-14.235,-51.9253,2020-03-17,321,1,2,21,21
"652","Brazil","Brazil",-14.235,-51.9253,2020-03-18,372,3,2,22,22
"653","Brazil","Brazil",-14.235,-51.9253,2020-03-19,621,6,2,23,23
"654","Brazil","Brazil",-14.235,-51.9253,2020-03-20,793,11,2,24,24
"655","Brazil","Brazil",-14.235,-51.9253,2020-03-21,1021,15,2,25,25
"656","Brazil","Brazil",-14.235,-51.9253,2020-03-22,1593,25,2,26,26
"657","Brazil","Brazil",-14.235,-51.9253,2020-03-23,1593,25,2,27,27
"658","British Columbia","Canada",49.2827,-123.1207,2020-01-28,1,0,0,1,3
"659","British Columbia","Canada",49.2827,-123.1207,2020-01-29,1,0,0,2,4
"660","British Columbia","Canada",49.2827,-123.1207,2020-01-30,1,0,0,3,5
"661","British Columbia","Canada",49.2827,-123.1207,2020-01-31,1,0,0,4,6
"662","British Columbia","Canada",49.2827,-123.1207,2020-02-01,1,0,0,5,7
"663","British Columbia","Canada",49.2827,-123.1207,2020-02-02,1,0,0,6,8
"664","British Columbia","Canada",49.2827,-123.1207,2020-02-03,1,0,0,7,9
"665","British Columbia","Canada",49.2827,-123.1207,2020-02-04,1,0,0,8,10
"666","British Columbia","Canada",49.2827,-123.1207,2020-02-05,2,0,0,9,11
"667","British Columbia","Canada",49.2827,-123.1207,2020-02-06,2,0,0,10,12
"668","British Columbia","Canada",49.2827,-123.1207,2020-02-07,4,0,0,11,13
"669","British Columbia","Canada",49.2827,-123.1207,2020-02-08,4,0,0,12,14
"670","British Columbia","Canada",49.2827,-123.1207,2020-02-09,4,0,0,13,15
"671","British Columbia","Canada",49.2827,-123.1207,2020-02-10,4,0,0,14,16
"672","British Columbia","Canada",49.2827,-123.1207,2020-02-11,4,0,0,15,17
